email934@mail.com,user934,94.1
email935@mail.com,user935,16.48
email936@mail.com,user936,10.50
email937@mail.com,user937,44.2
email938@mail.com,user938,97.49
email939@mail.com,user939,15.43
email940@mail.com,user940,79.39
email941@mail.com,user941,97.55
email942@mail.com,user942,75.90
email943@mail.com,user943,5.43
email944@mail.com,user944,36.4
email945@mail.com,user945,23.3
email946@mail.com,user946,33.24
email947@mail.com,user947,92.1
email948@mail.com,user948,45.76
email949@mail.com,user949,95.94
email950@mail.com,user950,91.14
email951@mail.com,user951,78.61
email952@mail.com,user952,24.1
email953@mail.com,user953,88.81
email954@mail.com,user954,75.13
email955@mail.com,user955,31.90
email956@mail.com,user956,40.21
email957@mail.com,user957,20.49
email958@mail.com,user958,76.65
email959@mail.com,user959,47.74
email960@mail.com,user960,30.76
email961@mail.com,user961,83.48
email962@mail.com,user962,82.33
email963@mail.com,user963,14.44
email964@mail.com,user964,7.97
email965@mail.com,user965,37.13
email966@mail.com,user966,6.77
email967@mail.com,user967,23.3
email968@mail.com,user968,48.14
email969@mail.com,user969,31.28
email970@mail.com,user970,6.90
email971@mail.com,user971,8.42
email972@mail.com,user972,73.52
email973@mail.com,user973,90.4
email974@mail.com,user974,62.51
email975@mail.com,user975,56.32
email976@mail.com,user976,97.29
email977@mail.com,user977,40.94
email978@mail.com,user978,64.31
email979@mail.com,user979,13.26
email980@mail.com,user980,28.41
email981@mail.com,user981,16.37
email982@mail.com,user982,19.38
email983@mail.com,user983,14.60
email984@mail.com,user984,21.17
email985@mail.com,user985,73.27
email986@mail.com,user986,67.83
email987@mail.com,user987,58.37
email988@mail.com,user988,46.21
email989@mail.com,user989,51.87
email990@mail.com,user990,5.55
email991@mail.com,user991,36.49
email992@mail.com,user992,63.10
email993@mail.com,user993,13.94
email994@mail.com,user994,52.69
email995@mail.com,user995,98.62
email996@mail.com,user996,15.7
email997@mail.com,user997,95.3
email998@mail.com,user998,88.48
email999@mail.com,user999,87.69
email1000@mail.com,user1000,88.14
